organizationName,,Link
Priority Care Group,MAWS,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmawswestshore-5.7.9157-windows-installer.msi
Priority Care Group,MACH,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmachcamphill-5.7.9157-windows-installer.msi
Priority Care Group,BRMW,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupbrmwblueridge-5.7.9157-windows-installer.msi
Priority Care Group,CHIL,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupchilcherryhillnursing-5.7.9157-windows-installer.msi
Priority Care Group,MGNR,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmgnrgettysburg-5.7.9157-windows-installer.msi
Priority Care Group,PRAT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregrouppratathens-5.7.9157-windows-installer.msi
Priority Care Group,STVN,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupstvnstevens-5.7.9157-windows-installer.msi
Priority Care Group,SNCC,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupsnccshadynook-5.7.9157-windows-installer.msi
Priority Care Group,MNAR,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmnarmansion-5.7.9157-windows-installer.msi
Priority Care Group,PRNV,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupprnvneffsvillenursing-5.7.9157-windows-installer.msi
Priority Care Group,ESTNP,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupestnpeastonmemorycarepraxis-5.7.9157-windows-installer.msi
Priority Care Group,FCNR,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupfcnrforestcity-5.7.9157-windows-installer.msi
Priority Care Group,HMLT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregrouphmlthamilton-5.7.9157-windows-installer.msi
Priority Care Group,CMPT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupcmptcampeltown-5.7.9157-windows-installer.msi
Priority Care Group,MAND,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmandmanderley-5.7.9157-windows-installer.msi
Priority Care Group,Shady,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupshadynookhourly-5.7.9157-windows-installer.msi
Priority Care Group,SUSQ,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupsusqsusquehanna-5.7.9157-windows-installer.msi
Priority Care Group,MSNR,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupmsnrscranton-5.7.9157-windows-installer.msi
Priority Care Group,NPTN,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupnptnneptune-5.7.9157-windows-installer.msi
Priority Care Group,ORGV,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregrouporgvorangeville-5.7.9157-windows-installer.msi
Priority Care Group,PRMC,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupprmcmountcarmel-5.7.9157-windows-installer.msi
Priority Care Group,PHGPA,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupphgcorporatepa-5.7.9157-windows-installer.msi
Priority Care Group,PHGNJ,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupphgcorporatenj-5.7.9157-windows-installer.msi
Priority Care Group,PHGNY,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupphgcorporateny-5.7.9157-windows-installer.msi
Priority Care Group,PRCM,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,PRGC,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,PRHH,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,PRNT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,PRSS,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,RSCY,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,TGAT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,TGEM,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,TGWV,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,TMYT,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,WSFD,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
Priority Care Group,PVLG,https://app.ninjarmm.com/agent/installer/4cd8e961-3e06-43a9-86c6-e8357888f64f/prioritycaregroupregional-5.7.9157-windows-installer.msi
RCMNY,PHSL,https://app.ninjarmm.com/agent/installer/494b960d-830f-44ac-947f-b38f394ce15c/rcmnyphslswanlake-5.7.9157-windows-installer.msi
RCMNY,SPCR,https://app.ninjarmm.com/agent/installer/494b960d-830f-44ac-947f-b38f394ce15c/rcmnyspcrsandspoint-5.7.9157-windows-installer.msi
Recover Care,RCCHQ,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercchqcorporate-5.7.9157-windows-installer.msi
Recover Care,RCPP,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercpppinnaclepark-5.7.9157-windows-installer.msi
Recover Care,RCMH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercmhminneapolis-5.7.9157-windows-installer.msi
Recover Care,RCHL,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerchlhilltoplodge-5.7.9157-windows-installer.msi
Recover Care,BDWN,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarebdwnbaldwin-5.7.9157-windows-installer.msi
Recover Care,PWNH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarepwnhprairiewindhospice-5.7.9157-windows-installer.msi
Recover Care,RCMR,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercmrmeadowbrook-5.7.9157-windows-installer.msi
Recover Care,RMND,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarermndrichmond-5.7.9157-windows-installer.msi
Recover Care,FHCR,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarefhcrflinthills-5.7.9157-windows-installer.msi
Recover Care,GCNR,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercaregcnrgemcity-5.7.9157-windows-installer.msi
Recover Care,HLND,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarehlndhighland-5.7.9157-windows-installer.msi
Recover Care,WATH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarewathwathena-5.7.9157-windows-installer.msi
Recover Care,RCKV,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerckvkenwood-5.7.9157-windows-installer.msi
Recover Care,SHWN,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercareshwnshawnee-5.7.9157-windows-installer.msi
Recover Care,LBRG,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarelbrglouisburg-5.7.9157-windows-installer.msi
Recover Care,MGHR,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercaremghrmerriam-5.7.9157-windows-installer.msi
Recover Care,RCHG,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerchgheritagegardens-5.7.9157-windows-installer.msi
Recover Care,PLZW,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercareplzwplazawest-5.7.9157-windows-installer.msi
Recover Care,RCBH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercbhbelleville-5.7.9157-windows-installer.msi
Recover Care,RCBK,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercbksecondbrooklynoffice-5.7.9157-windows-installer.msi
Recover Care,RCBP,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercbpbrightonplacewest-5.7.9157-windows-installer.msi
Recover Care,RCBY,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercbybluevalley-5.7.9157-windows-installer.msi
Recover Care,SAND,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercaresandsandpiper-5.7.9157-windows-installer.msi
Recover Care,RSVL,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarersvlrossville-5.7.9157-windows-installer.msi
Recover Care,RCC,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerccregional-5.7.9157-windows-installer.msi
Recover Care,RCWT,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercwtrcwest-5.7.9157-windows-installer.msi
Recover Care,RCGH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercghgardener-5.7.9157-windows-installer.msi
Recover Care,RCCP,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerccpcambridgeplace-5.7.9157-windows-installer.msi
Recover Care,RCCV,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerccvcreekside-5.7.9157-windows-installer.msi
Recover Care,RCGA,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercgaaldersgate-5.7.9157-windows-installer.msi
Recover Care,RCPV,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercpvparkview-5.7.9157-windows-installer.msi
Recover Care,RCJC,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercjcjunctioncreek-5.7.9157-windows-installer.msi
Recover Care,RCKH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerckhkiowahills-5.7.9157-windows-installer.msi
Recover Care,RCPH,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercphparkviewheights-5.7.9157-windows-installer.msi
Recover Care,RCSV,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarercsvspringviewmanor-5.7.9157-windows-installer.msi
Recover Care,RCLK,https://app.ninjarmm.com/agent/installer/3fd9c6d0-8a22-49cb-9db0-d0a2520d3bd9/recovercarerclklakewoodcorporate-5.7.9157-windows-installer.msi
Responsible Home Care,REHC,https://app.ninjarmm.com/agent/installer/6beba996-bd2e-4930-ae72-43abd2244c32/responsiblehomecarerehccorporate-5.7.9157-windows-installer.msi
Seamless Capital Group,SMLS,https://app.ninjarmm.com/agent/installer/52e90e3e-adfb-4281-adf0-781d166fb413/seamlesscapitalgroupsmlscorporate-5.7.9157-windows-installer.msi
Seamless Capital Group,SMLS,https://app.ninjarmm.com/agent/installer/52e90e3e-adfb-4281-adf0-781d166fb413/seamlesscapitalgroupsmlsoffshore-5.7.9157-windows-installer.msi
SHEVY,SHVW,https://app.ninjarmm.com/agent/installer/d9ca3c9b-16d3-4cfe-9f48-b4b3ce146691/shevyshvwbrooklyn-5.7.9157-windows-installer.msi
Sorrento Health,SHKH,https://app.ninjarmm.com/agent/installer/1a93ffea-2934-4c7c-93df-0fe6907be523/sorrentohealthshkhkinnic-5.7.9157-windows-installer.msi
Superior Healthcare Management,VAVM,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementvavmvalleyview-5.7.9157-windows-installer.msi
Superior Healthcare Management,CNTL,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementcntlcentennialgardens-5.7.9157-windows-installer.msi
Superior Healthcare Management,CRSD,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementcrsdcrossroads-5.7.9157-windows-installer.msi
Superior Healthcare Management,SAHC,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementsahcsouthviewacres-5.7.9157-windows-installer.msi
Superior Healthcare Management,LVHS,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementlvhslakevalleyhospice-5.7.9157-windows-installer.msi
Superior Healthcare Management,MRHD,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementmrhdmoorehead-5.7.9157-windows-installer.msi
Superior Healthcare Management,OLVI,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementolviolivia-5.7.9157-windows-installer.msi
Superior Healthcare Management,SHSA,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementshsastanthonypark-5.7.9157-windows-installer.msi
Superior Healthcare Management,STSH,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementstshsouthshore-5.7.9157-windows-installer.msi
Superior Healthcare Management,SHHL,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementshhlhighland-5.7.9157-windows-installer.msi
Superior Healthcare Management,BYSH,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementbyshbayshore-5.7.9157-windows-installer.msi
Superior Healthcare Management,SHGNY,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementshgnycorporate-5.7.9157-windows-installer.msi
Superior Healthcare Management,SHGMN,https://app.ninjarmm.com/agent/installer/c4fc06fc-4f2f-4b5e-b45f-fba4733364db/superiorhealthcaremanagementshgmncorporate-5.7.9157-windows-installer.msi
Telos Health Systems,PPTH,https://app.ninjarmm.com/agent/installer/00683d4f-793a-4673-ba36-f39cd42fd55b/teloshealthsystemsppthteloshealth-5.7.9157-windows-installer.msi
Terrace Health,THCR,https://app.ninjarmm.com/agent/installer/eed3b17e-d18e-4a3f-8762-69f1e7c53d8b/terracehealththcrcrystalcentennial-5.7.9157-windows-installer.msi
The Portopiccolo Group,SYCE,https://app.ninjarmm.com/agent/installer/e9a5bc09-d3da-4fad-99e9-c7440a5c79a8/theportopiccologroupsycesuretycompliance-5.7.9157-windows-installer.msi
Tri-State Surgical Supply,TRST,https://app.ninjarmm.com/agent/installer/f16b9b12-1142-47e9-8579-d069130b4497/tristatesurgicalsupplytrstmain-5.7.9157-windows-installer.msi
Unger Realty Services,UNGR,https://app.ninjarmm.com/agent/installer/16c2c564-c861-4bf2-b9ac-2afcc475ab45/ungerrealtyservicesungrbrooklyn-5.7.9157-windows-installer.msi
Unger Realty Services,UNGR,https://app.ninjarmm.com/agent/installer/16c2c564-c861-4bf2-b9ac-2afcc475ab45/ungerrealtyservicesungrmonsey-5.7.9157-windows-installer.msi
Unger Realty Services,UNGRLK,https://app.ninjarmm.com/agent/installer/16c2c564-c861-4bf2-b9ac-2afcc475ab45/ungerrealtyservicesungrlklakewood-5.7.9157-windows-installer.msi
Vantage Care,VCMF,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevcmfmilford-5.7.9157-windows-installer.msi
Vantage Care,VCHD,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevchdhampden-5.7.9157-windows-installer.msi
Vantage Care,VNTG,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevntgcorporate-5.7.9157-windows-installer.msi
Vantage Care,VCMR,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevcmrmeriden-5.7.9157-windows-installer.msi
Vantage Care,VCCF,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevccfchelmsford-5.7.9157-windows-installer.msi
Vantage Care,VCWB,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevcwbwilbraham-5.7.9157-windows-installer.msi
Vantage Care,VCWF,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevcwfwakefield-5.7.9157-windows-installer.msi
Vantage Care,VCWS,https://app.ninjarmm.com/agent/installer/def248ab-bc63-4e41-a60a-660695eaa26d/vantagecarevcwswestfield-5.7.9157-windows-installer.msi
Visiting Dental,VSDN,https://app.ninjarmm.com/agent/installer/5e96467e-3604-4364-990f-1e5f41668d30/visitingdentalvsdnvisitingdental-5.7.9157-windows-installer.msi
VIVO Healthcare Management,VIVO,https://app.ninjarmm.com/agent/installer/78e9d2f7-f381-4386-8d4d-2914714cafb9/vivohealthcaremanagementvivocorporate-5.7.9157-windows-installer.msi
VIVO Healthcare Management,VVOP,https://app.ninjarmm.com/agent/installer/78e9d2f7-f381-4386-8d4d-2914714cafb9/vivohealthcaremanagementvvoporangepark-5.7.9157-windows-installer.msi
VIVO Healthcare Management,VVNR,https://app.ninjarmm.com/agent/installer/78e9d2f7-f381-4386-8d4d-2914714cafb9/vivohealthcaremanagementvvnrnormandy-5.7.9157-windows-installer.msi
VIVO Healthcare Management,VVUV,https://app.ninjarmm.com/agent/installer/78e9d2f7-f381-4386-8d4d-2914714cafb9/vivohealthcaremanagementvvuvuniversity-5.7.9157-windows-installer.msi
White Glove Consulting,WGLC,https://app.ninjarmm.com/agent/installer/ad943b88-d2fa-44a4-8c50-fefce8870092/whitegloveconsultingwglcwhitegloveconsulting-5.7.9157-windows-installer.msi
YMY Acquisitions,YMY,https://app.ninjarmm.com/agent/installer/398be861-a941-4c80-b859-c1378a8fd8ce/ymyacquisitionsymymain-5.7.9157-windows-installer.msi
